0,1,2,3,4,5,6,7,8,9
78,45,44,44,46,42,43,43,9,46
80,47,46,46,48,45,45,46,10,48
42,53,54,54,55,53,53,54,108,53
47,105,105,107,111,103,100,104,109,108
35,48,52,51,53,47,47,48,111,53
76,49,48,47,113,46,48,48,47,49
70,47,46,48,48,44,45,46,12,48
13,17,17,26,27,26,17,17,30,19
25,41,42,42,45,42,40,42,37,41
42,52,53,53,54,49,49,49,110,52
48,44,43,44,44,43,43,43,10,45
48,19,27,24,26,23,9,9,20,19
27,38,48,48,46,43,17,35,42,38
13,24,30,29,31,32,12,11,31,26
73,47,47,47,48,46,47,46,10,51
75,44,45,45,48,43,44,44,10,47
76,47,47,47,112,45,46,47,45,49
79,49,49,49,113,47,48,49,9,112
36,43,60,59,48,55,43,42,49,44
51,46,44,47,48,43,45,44,11,48
24,36,40,40,41,48,35,35,43,40
68,46,45,47,51,45,46,46,80,47
88,77,76,75,76,13,75,76,14,79
74,9,43,42,11,41,41,42,13,9
71,48,47,47,48,46,47,46,109,50
83,83,45,45,116,43,80,80,9,85
47,48,43,43,48,46,44,43,54,48
25,43,57,47,48,48,37,42,47,43
73,44,22,22,50,12,22,24,46,49
77,46,45,44,112,43,44,44,44,111
76,46,46,46,113,43,47,48,9,112
73,45,41,42,50,42,41,40,46,46
16,13,12,13,24,12,12,12,13,15
29,49,54,50,54,51,48,47,49,47
87,80,80,80,80,15,80,81,22,83
63,81,87,83,86,82,99,98,112,84
24,37,44,43,43,43,34,37,40,36
49,48,47,47,9,45,45,46,11,49
14,26,26,32,31,29,23,25,37,26
39,53,55,55,58,53,53,52,54,53
18,36,41,41,42,38,37,35,37,37
17,37,39,38,42,39,29,32,35,35
89,86,85,83,85,70,82,84,63,88
76,45,44,44,46,43,43,44,10,47
82,48,49,49,10,47,47,47,10,10
74,73,73,74,76,70,70,71,72,76
33,49,54,54,57,50,45,44,50,47
44,45,42,42,53,45,44,42,15,44
77,43,42,44,45,40,43,42,10,44
76,45,45,44,44,43,43,43,10,47
29,47,51,50,51,51,46,47,46,47
70,43,40,38,42,38,42,41,18,42
24,49,50,52,50,50,39,42,44,43
14,33,38,38,38,34,32,25,31,28
75,44,45,44,45,42,44,44,10,47
86,46,46,46,116,44,46,45,10,50
70,47,47,47,113,43,47,48,9,48
26,16,15,16,16,15,16,16,113,17
79,48,48,48,51,47,48,48,11,50
74,44,43,43,46,43,43,44,9,45
80,49,49,49,51,47,48,48,10,51
88,69,67,67,71,58,81,81,19,86
74,46,46,45,47,43,45,45,11,47
47,43,42,42,113,41,42,42,9,44
101,80,79,79,79,75,78,79,74,81
79,44,44,44,44,41,44,44,9,81
38,49,50,50,50,54,41,42,51,43
68,46,47,44,47,42,45,44,41,46
23,27,13,13,15,14,15,15,112,29
78,47,47,9,10,44,46,45,12,10
74,46,47,47,47,44,46,46,9,49
18,29,30,35,35,41,23,26,37,30
14,27,32,32,33,41,22,26,34,27
71,45,43,41,45,41,43,43,41,47
77,46,45,45,46,43,46,46,10,47
72,47,46,46,48,43,44,45,45,47
70,39,38,36,111,36,38,39,38,41
23,35,52,42,42,46,30,34,41,38
86,47,47,47,50,46,46,47,10,49
50,16,14,14,114,14,15,15,113,112
75,57,58,57,59,47,61,62,44,60
49,42,40,40,43,40,41,42,14,44
68,43,40,39,26,26,41,42,24,49
31,45,48,47,49,44,44,44,41,43
82,9,9,9,13,10,8,8,17,10
33,54,54,54,54,51,51,51,49,51
74,47,45,44,48,44,44,45,15,49
107,46,45,45,47,44,45,45,43,47
13,26,31,32,35,39,27,26,37,32
68,49,50,49,51,45,49,47,45,52
30,45,47,46,47,44,44,45,42,43
70,45,44,44,48,44,44,45,44,46
73,10,11,10,18,12,10,10,22,15
70,54,53,52,55,48,57,55,9,111
28,30,16,32,36,28,28,29,31,33
69,51,51,51,55,48,56,52,45,53
22,32,43,43,40,40,31,32,37,33
32,54,54,54,54,52,51,51,50,51
17,28,33,34,35,38,16,17,37,32
71,46,47,45,47,44,46,45,10,47
75,47,48,47,47,44,46,45,8,50
72,45,45,46,46,43,44,45,10,45
73,46,46,46,46,44,44,45,9,49
55,109,110,109,111,109,65,65,116,70
79,52,51,50,54,49,51,51,10,53
34,47,54,54,54,49,45,47,48,45
48,43,40,40,115,35,40,41,111,114
40,50,52,51,54,50,50,49,109,49
76,44,44,44,45,42,43,44,9,46
58,37,38,38,38,24,38,38,17,40
26,38,19,19,46,44,21,19,41,43
74,45,45,45,46,42,45,45,42,48
76,49,49,48,50,46,48,48,9,49
67,49,43,43,43,37,46,44,40,44
56,21,21,34,27,18,17,17,34,39
62,15,13,16,16,14,14,13,30,13
78,46,45,45,46,43,44,45,9,80
42,54,61,61,61,57,54,53,55,54
79,49,48,47,50,46,48,47,10,49
70,44,42,43,44,41,43,42,11,49
13,20,25,25,29,25,12,12,35,25
35,48,53,52,53,49,48,46,49,47
78,45,45,45,49,43,44,45,9,47
74,64,57,57,60,52,67,67,50,73
77,46,46,46,47,44,44,45,109,48
86,76,74,74,74,69,74,75,54,79
72,45,43,43,47,41,44,43,10,47
18,31,48,42,39,42,31,30,38,32
79,46,46,46,10,45,46,46,10,48
75,46,45,45,46,44,44,44,9,46
74,51,45,44,48,45,48,47,44,47
76,46,45,45,46,44,45,45,10,47
72,47,47,47,47,45,46,46,9,47
81,49,48,48,50,46,46,47,10,50
74,71,72,72,72,68,69,70,67,74
76,45,45,45,46,43,44,45,9,47
23,39,46,41,45,40,39,37,40,39
78,44,44,45,46,42,44,43,10,47
49,45,46,46,47,44,44,44,13,48
72,27,16,17,43,34,16,18,33,35
45,58,63,62,66,60,56,58,61,59
40,48,54,50,53,48,46,47,109,48
81,48,49,47,50,47,47,47,10,50
21,35,35,33,35,32,29,33,113,33
30,47,57,56,50,50,45,46,50,46
41,54,60,59,59,54,53,58,54,54
72,44,44,43,45,42,43,43,10,45
62,49,50,50,54,45,54,55,27,60
47,43,42,42,44,39,41,41,15,45
76,45,44,44,46,43,45,45,9,46
47,9,9,9,13,9,9,9,15,11
46,61,67,67,67,65,63,61,74,61
38,54,55,55,59,54,51,52,54,56
69,62,53,49,53,47,62,60,46,67
70,53,52,51,53,47,61,56,46,57
76,44,44,44,44,43,43,44,12,47
19,29,29,32,35,40,22,23,34,32
80,46,46,46,48,45,45,46,10,48
77,44,43,43,44,42,42,43,9,45
55,11,11,11,13,11,11,11,17,12
41,41,13,13,112,13,13,13,111,110
52,48,48,47,49,46,46,46,46,49
75,47,47,45,47,44,44,46,11,50
50,45,45,47,51,44,45,45,12,48
81,43,42,42,8,41,40,41,13,43
89,76,78,74,73,69,79,76,15,81
69,42,40,40,80,40,40,42,20,42
94,88,88,80,84,75,84,85,57,90
77,10,32,29,26,18,37,10,17,14
26,38,46,45,47,46,34,32,41,34
71,43,43,43,44,41,43,42,11,45
79,43,43,43,44,42,42,42,12,44
48,47,42,44,54,43,43,45,11,49
53,47,47,47,46,44,44,45,42,50
76,47,48,48,113,44,46,46,45,112
76,45,45,45,46,42,44,44,9,47
79,44,43,43,44,42,44,43,10,47
76,47,47,46,49,44,44,45,44,49
80,45,45,45,48,43,44,45,9,47
78,49,49,49,50,46,49,49,10,50
73,17,15,15,53,15,13,16,12,49
30,47,54,52,48,48,47,49,47,42
46,45,35,35,52,20,39,40,16,50
73,67,63,59,62,54,64,65,10,70
73,47,48,47,49,44,47,46,44,111
106,48,57,47,51,47,47,46,47,107
19,36,46,45,44,40,33,32,37,36
45,17,16,17,17,16,24,16,18,45
40,51,56,53,56,50,50,50,109,49
74,49,47,47,111,45,47,47,109,50
83,83,50,50,10,48,52,51,10,86
47,10,10,10,11,10,43,10,14,11
74,44,44,43,45,43,44,45,11,47
16,28,40,35,37,36,28,28,35,30
9,45,46,45,48,44,44,45,16,48
60,17,16,21,25,17,16,16,29,22
30,48,54,50,50,48,48,48,46,43
39,50,50,50,52,49,50,50,112,49
71,65,61,61,64,57,63,64,49,68
41,44,48,45,52,44,44,44,113,47
118,10,19,18,14,15,23,6,9,11
76,46,47,47,51,44,46,47,9,49
77,49,47,47,49,46,47,47,10,84
32,47,55,51,55,51,51,48,48,47
21,38,43,43,39,39,26,36,39,35
77,46,47,46,49,45,46,45,9,49
70,10,9,9,16,9,41,9,19,11
72,45,44,46,50,45,41,44,47,46
73,44,43,43,46,42,43,41,16,45
40,53,54,54,58,51,46,46,111,48
82,44,43,43,44,41,43,42,9,84
11,23,24,24,25,23,20,21,21,23
72,48,49,48,15,48,36,36,42,46
88,55,54,52,56,56,53,53,61,56
65,52,53,53,56,51,51,51,45,56
70,58,55,54,57,50,59,60,46,63
37,52,54,54,57,52,52,52,53,52
49,10,9,9,13,9,9,9,17,11
46,57,60,57,60,57,57,58,108,57
54,60,64,65,65,61,60,60,69,60
