0,1,2,3,4,5,6,7,8,9
98,66,64,64,62,66,67,66,29,64
100,68,66,66,64,69,69,69,30,66
62,74,74,74,71,77,77,77,128,71
67,126,125,127,127,127,124,127,129,126
55,69,72,71,69,71,71,71,131,71
96,70,68,67,129,70,72,71,67,67
90,68,66,68,64,68,69,69,32,66
33,38,37,46,43,50,41,40,50,37
45,62,62,62,61,66,64,65,57,59
62,73,73,73,70,73,73,72,130,70
68,65,63,64,60,67,67,66,30,63
68,40,47,44,42,47,33,32,40,37
47,59,68,68,62,67,41,58,62,56
33,45,50,49,47,56,36,34,51,44
93,68,67,67,64,70,71,69,30,69
95,65,65,65,64,67,68,67,30,65
96,68,67,67,128,69,70,70,65,67
99,70,69,69,129,71,72,72,29,130
56,64,80,79,64,79,67,65,69,62
71,67,64,67,64,67,69,67,31,66
44,57,60,60,57,72,59,58,63,58
88,67,65,67,67,69,70,69,100,65
108,98,96,95,92,37,99,99,34,97
94,30,63,62,27,65,65,65,33,27
91,69,67,67,64,70,71,69,129,68
103,104,65,65,132,67,104,103,29,103
67,69,63,63,64,70,68,66,74,66
45,64,77,67,64,72,61,65,67,61
93,65,42,42,66,36,46,47,66,67
97,67,65,64,128,67,68,67,64,129
96,67,66,66,129,67,71,71,29,130
93,66,61,62,66,66,65,63,66,64
36,34,32,33,40,36,36,35,33,33
49,70,74,70,70,75,72,70,69,65
107,101,100,100,96,39,104,104,42,101
83,102,107,103,102,106,123,121,132,102
44,58,64,63,59,67,58,60,60,54
69,69,67,67,25,69,69,69,31,67
34,47,46,52,47,53,47,48,57,44
59,74,75,75,74,77,77,75,74,71
38,57,61,61,58,62,61,58,57,55
37,58,59,58,58,63,53,55,55,53
109,107,105,103,101,94,106,107,83,106
96,66,64,64,62,67,67,67,30,65
102,69,69,69,26,71,71,70,30,28
94,94,93,94,92,94,94,94,92,94
53,70,74,74,73,74,69,67,70,65
64,66,62,62,69,69,68,65,35,62
97,64,62,64,61,64,67,65,30,62
96,66,65,64,60,67,67,66,30,65
49,68,71,70,67,75,70,70,66,65
90,64,60,58,58,62,66,64,38,60
44,70,70,72,66,74,63,65,64,61
34,54,58,58,54,58,56,48,51,46
95,65,65,64,61,66,68,67,30,65
106,67,66,66,132,68,70,68,30,68
90,68,67,67,129,67,71,71,29,66
46,37,35,36,32,39,40,39,133,35
99,69,68,68,67,71,72,71,31,68
94,65,63,63,62,67,67,67,29,63
100,70,69,69,67,71,72,71,30,69
108,90,87,87,87,82,105,104,39,104
94,67,66,65,63,67,69,68,31,65
67,64,62,62,129,65,66,65,29,62
121,101,99,99,95,99,102,102,94,99
99,65,64,64,60,65,68,67,29,99
58,70,70,70,66,78,65,65,71,61
88,67,67,64,63,66,69,67,61,64
43,48,33,33,31,38,39,38,132,47
98,68,67,29,26,68,70,68,32,28
94,67,67,67,63,68,70,69,29,67
38,50,50,55,51,65,47,49,57,48
34,48,52,52,49,65,46,49,54,45
91,66,63,61,61,65,67,66,61,65
97,67,65,65,62,67,70,69,30,65
92,68,66,66,64,67,68,68,65,65
90,60,58,56,127,60,62,62,58,59
43,56,72,62,58,70,54,57,61,56
106,68,67,67,66,70,70,70,30,67
70,37,34,34,130,38,39,38,133,130
95,78,78,77,75,71,85,85,64,78
69,63,60,60,59,64,65,65,34,62
88,64,60,59,42,50,65,65,44,67
51,66,68,67,65,68,68,67,61,61
102,30,29,29,29,34,32,31,37,28
53,75,74,74,70,75,75,74,69,69
94,68,65,64,64,68,68,68,35,67
127,67,65,65,63,68,69,68,63,65
33,47,51,52,51,63,51,49,57,50
88,70,70,69,67,69,73,70,65,70
50,66,67,66,63,68,68,68,62,61
90,66,64,64,64,68,68,68,64,64
93,31,31,30,34,36,34,33,42,33
90,75,73,72,71,72,81,78,29,129
48,51,36,52,52,52,52,52,51,51
89,72,71,71,71,72,80,75,65,71
42,53,63,63,56,64,55,55,57,51
52,75,74,74,70,76,75,74,70,69
37,49,53,54,51,62,40,40,57,50
91,67,67,65,63,68,70,68,30,65
95,68,68,67,63,68,70,68,28,68
92,66,65,66,62,67,68,68,30,63
93,67,66,66,62,68,68,68,29,67
75,130,130,129,127,133,89,88,136,88
99,73,71,70,70,73,75,74,30,71
54,68,74,74,70,73,69,70,68,63
68,64,60,60,131,59,64,64,131,132
