0,1,2,3,4,5,6,7,8,9
621,621,592,620,611,611,594,622,622,625
561,561,532,560,551,551,534,562,562,565
501,501,472,500,491,491,474,502,502,505
441,441,412,440,431,431,414,442,442,445
381,381,352,380,371,371,354,382,382,385
321,321,292,320,311,311,294,322,322,325
137,105,156,137,163,163,111,156,102,327
77,45,96,77,103,103,51,96,42,267
17,197,36,17,43,43,209,36,23,207
129,137,143,129,53,53,149,57,139,147
69,77,83,69,7,7,89,0,79,87
585,589,556,583,573,576,562,502,458,560
525,529,496,523,513,516,502,442,398,500
465,469,436,463,859,860,442,865,338,440
405,409,376,403,799,800,382,805,278,380
1,1,0,1,0,0,1,0,7,15
42,41,45,42,35,35,0,40,42,46
121,0,127,121,117,117,0,121,124,0
61,64,67,61,57,57,68,61,64,68
1,4,7,1,0,0,8,1,4,8
633,631,641,633,622,622,643,636,638,639
573,571,581,573,562,562,583,576,578,579
513,511,521,513,502,502,523,516,518,519
453,451,461,453,442,442,463,456,458,459
393,391,401,393,382,382,403,396,398,399
274,275,144,274,824,824,291,275,272,46
214,215,84,214,764,764,231,215,212,69
833,834,854,831,820,822,864,838,152,9
773,774,794,771,760,762,804,778,92,116
713,714,734,711,700,702,744,718,32,56
653,654,674,651,640,642,684,658,656,66
32,36,0,32,21,21,4,0,36,0
27,166,165,27,18,18,170,18,164,170
635,823,559,634,812,465,567,465,549,541
575,763,499,574,752,405,507,405,489,481
515,703,439,514,692,345,447,345,429,421
455,643,379,454,632,285,387,285,369,862
846,515,469,844,656,655,472,604,592,570
786,455,409,784,596,595,412,544,532,510
726,395,349,724,536,535,352,484,472,450
666,335,289,664,476,475,292,424,412,390
606,275,229,604,416,415,232,364,352,330
439,448,444,439,431,431,452,433,445,452
379,388,384,379,371,371,392,373,385,392
319,328,324,319,311,311,332,313,325,332
259,268,264,259,251,251,272,253,265,272
199,208,204,199,191,191,212,193,205,212
304,306,771,300,293,293,676,332,387,221
244,246,711,240,233,233,616,272,327,161
184,186,651,180,173,173,556,212,267,101
124,126,591,120,113,113,496,152,207,41
106,106,108,106,100,100,108,106,104,106
46,46,48,46,40,40,48,46,44,46
0,0,0,0,0,0,1,1,0,0
654,667,654,654,654,654,654,654,653,654
201,165,76,157,155,190,256,222,72,174
141,105,16,97,95,130,196,162,12,114
81,45,127,37,35,70,136,102,63,54
21,18,67,18,10,10,76,42,3,224
171,171,7,171,160,296,16,313,1,164
112,112,106,112,106,106,110,106,112,106
52,52,46,52,46,46,50,46,52,46
0,0,0,0,0,0,0,0,0,0
1,10,8,1,0,0,13,0,1,16
7,15,13,7,15,15,15,20,12,15
783,416,840,781,550,550,879,574,418,889
723,356,780,721,490,490,819,514,358,829
663,296,720,661,430,430,759,454,298,769
603,236,660,601,370,370,699,394,238,709
543,176,600,541,310,310,639,334,178,649
794,797,260,300,295,296,304,302,294,300
734,737,200,240,235,236,244,242,234,240
674,677,140,180,175,176,184,182,174,180
614,617,80,120,115,116,124,122,114,120
554,557,20,60,55,56,64,62,54,60
494,497,0,0,0,0,4,2,501,0
476,836,460,476,465,465,567,561,357,382
416,776,400,416,405,405,507,501,297,322
356,716,340,356,345,345,447,441,237,262
296,656,280,296,285,285,387,381,177,202
236,596,220,236,225,225,327,321,117,848
218,41,508,349,296,296,283,212,500,292
158,437,448,289,236,236,223,152,440,232
98,377,388,229,176,176,163,92,380,172
38,317,328,169,116,116,103,32,320,112
10,257,268,109,56,56,43,2,260,52
763,765,751,760,754,754,755,601,649,759
703,705,691,700,694,694,695,541,589,699
643,645,631,640,634,634,635,481,529,639
583,585,571,580,574,574,575,421,469,579
523,525,511,520,514,514,515,361,409,519
463,465,451,460,454,454,455,301,349,459
374,264,371,374,364,364,374,198,265,266
314,204,311,314,304,304,314,138,205,206
254,144,251,254,244,244,254,78,145,146
194,84,191,194,184,184,194,18,85,86
134,24,131,134,124,124,134,130,25,26
74,66,71,74,64,64,74,70,69,70
120,122,126,120,170,170,130,176,121,128
60,62,66,60,110,110,70,116,61,68
0,2,6,0,50,50,10,56,1,8
1,10,16,1,0,0,19,0,9,16
432,392,393,432,696,696,398,427,392,396
22,29,86,22,21,22,94,54,35,103
2,2,26,2,0,0,34,0,3,43
855,863,871,855,844,844,874,849,867,873
795,803,811,795,784,784,814,789,807,813
735,743,751,735,724,724,754,729,747,753
760,761,294,506,297,297,509,499,533,299
700,701,234,446,237,237,449,439,473,239
164,252,75,162,151,152,531,682,377,167
104,192,15,102,91,92,471,832,317,107
44,132,27,42,31,32,411,772,257,47
596,72,346,594,709,709,351,712,197,350
536,12,286,534,649,649,291,652,137,290
1,1,15,1,0,0,1,1,1,1
516,516,516,516,514,514,516,517,515,516
456,456,456,456,454,454,456,457,455,456
396,396,396,396,394,394,396,397,395,396
336,336,336,336,334,334,336,337,335,336
875,881,314,875,316,316,892,869,878,881
837,839,848,837,825,826,857,830,840,846
777,779,788,777,765,766,797,770,780,786
717,719,728,717,705,706,737,710,720,726
657,659,668,657,645,646,677,650,660,666
700,703,531,541,537,541,542,694,496,547
640,643,471,481,477,481,482,634,436,487
580,583,411,421,417,421,422,574,376,427
520,523,351,361,357,361,362,514,316,367
460,463,291,301,297,301,302,454,256,307
214,215,165,214,205,205,209,101,90,205
154,155,105,154,145,145,149,41,30,145
94,95,45,94,85,85,89,0,96,85
34,35,21,34,25,25,29,53,36,25
0,44,53,43,33,33,22,0,50,52
68,68,68,68,68,68,68,67,68,68
238,243,212,238,238,238,214,212,237,214
577,578,576,577,576,576,104,574,577,100
517,518,516,517,516,516,44,514,517,40
457,458,456,457,456,456,223,454,457,458
397,398,396,397,396,396,163,394,397,398
337,338,336,337,336,336,103,334,337,338
277,278,276,277,276,276,43,274,277,278
4,4,2,4,3,2,3,1,5,4
23,25,26,24,26,26,27,26,23,27
156,156,156,156,148,148,156,152,156,156
96,96,96,96,88,88,96,92,96,96
36,36,36,36,28,28,36,32,36,36
768,775,745,766,756,756,43,850,845,753
708,715,685,706,696,696,689,790,785,693
648,655,625,646,636,636,629,730,725,633
588,595,565,586,576,576,569,670,665,573
528,535,505,526,516,516,509,610,605,513
515,516,853,300,291,294,478,764,515,281
179,181,186,179,167,167,148,170,184,188
119,836,840,119,107,107,846,110,835,842
59,776,780,59,47,47,786,50,775,782
522,526,529,522,513,513,536,518,526,532
462,466,469,462,453,453,476,458,466,472
402,406,409,402,393,393,416,398,406,412
342,346,349,342,333,333,356,338,346,352
282,286,289,282,273,273,296,278,286,292
799,800,799,799,799,799,752,799,799,752
739,740,739,739,739,739,692,739,739,692
852,680,852,852,852,852,632,852,852,632
847,847,841,847,847,847,847,846,847,848
215,224,9,215,245,245,275,165,162,272
