5.020554799999999984e-01,5.421626499999999682e-01,7.223834799999999667e-01,1.428885200000000077e+00,2.136515800000000187e+00,2.281149000000000093e+00,1.936273700000000098e+00,1.468890000000000029e+00,1.008845100000000050e+00,3.802822399999999936e-01,-2.967796699999999954e-01,-5.139286800000000266e-01,-2.556446900000000078e-01,-1.072025399999999989e-01,-2.878265500000000143e-01,-4.180090100000000142e-01,-3.191631300000000171e-01,-2.603787000000000185e-01,-3.503572099999999745e-01,-5.054859900000000517e-01,-7.108870900000000548e-01,-8.239198199999999694e-01,-8.997015400000000218e-01,-1.153949700000000078e+00,-1.229830600000000107e+00,-1.044091000000000102e+00,-1.202031199999999966e+00,-1.392194900000000013e+00,-1.130108300000000066e+00,-1.179866599999999988e+00,-1.649271799999999955e+00,-1.726575399999999982e+00,-1.608370400000000089e+00,-1.662802200000000008e+00,-1.650672399999999929e+00,-1.697309399999999968e+00,-1.838696799999999909e+00,-1.802596199999999982e+00,-1.780536099999999955e+00,-1.825166499999999914e+00,-1.644763299999999928e+00,-1.423809700000000067e+00,-1.392194900000000013e+00,-1.360415600000000058e+00,-1.200178100000000025e+00,-9.186323400000000472e-01,-6.859158100000000147e-01,-6.679434600000000444e-01,-5.127215400000000312e-01,-1.016906900000000002e-01,6.395425899999999941e-02,8.261431099999999583e-02,2.376071800000000012e-01,1.747931799999999924e-01,1.232053899999999980e-01,5.033942000000000139e-01,6.838701999999999837e-01,4.749947600000000159e-01,5.327971099999999627e-01,7.235499499999999973e-01,6.644198000000000048e-01,6.479355900000000057e-01,7.570540300000000444e-01,7.320716000000000445e-01,6.202149900000000216e-01,6.062967700000000404e-01,6.779501599999999684e-01,6.890836299999999470e-01,5.988072800000000528e-01,5.426465600000000000e-01,5.818073700000000459e-01,6.306306799999999990e-01,6.644198000000000048e-01,6.863177999999999779e-01,6.573825100000000310e-01,6.508894400000000413e-01,7.217383699999999624e-01,7.397064500000000153e-01,6.914805200000000429e-01,6.952294700000000161e-01,7.501145000000000174e-01,8.538448499999999886e-01,9.160188799999999798e-01,8.277496899999999824e-01,8.809055700000000266e-01,1.088830699999999929e+00,9.310429399999999855e-01,6.102983600000000397e-01,6.388942699999999864e-01,6.846785699999999864e-01,5.832376400000000016e-01,6.405216700000000429e-01,7.085851499999999970e-01,7.050108800000000064e-01,7.138154500000000180e-01,4.337646399999999791e-01
1.476468999999999976e-01,8.046683999999999504e-01,3.677714899999999787e-01,2.438937100000000135e-01,2.661388199999999843e-02,-2.744021099999999769e-01,9.673058299999999499e-02,-7.477306400000000020e-01,-1.609777100000000072e+00,-1.179593099999999950e+00,-1.055926399999999932e+00,-1.128777399999999931e+00,-6.860386699999999616e-01,-7.987886600000000392e-01,-1.714279099999999945e+00,-1.649858400000000058e+00,-1.032698799999999917e+00,-1.423917899999999959e+00,-1.782433300000000109e+00,-1.025125700000000029e+00,-1.798908600000000080e+00,-1.793613600000000030e+00,-1.085478299999999896e+00,-1.574389899999999898e+00,-1.036059499999999911e+00,-2.130021000000000164e+00,-2.038621299999999970e+00,-5.501273000000000274e-02,-1.140194900000000011e+00,-7.042752100000000404e-01,4.872308399999999984e-02,-4.758541099999999968e-01,5.258651800000000431e-01,2.447776700000000027e-01,6.799317599999999961e-01,9.286012000000000155e-01,5.730409499999999934e-01,1.231606600000000107e+00,1.043324300000000093e+00,1.580228100000000024e+00,1.290571399999999924e+00,7.505178799999999706e-01,9.775666699999999709e-01,1.141588100000000106e+00,1.529904399999999942e+00,8.476816299999999638e-01,7.667604000000000086e-01,5.656821800000000344e-01,1.084625699999999915e+00,1.057368499999999933e+00,5.030841099999999733e-01,9.532882099999999692e-01,4.541982399999999753e-01,1.198969799999999974e+00,8.497198900000000332e-01,-1.377147400000000022e-01,6.311204500000000550e-01,6.940750100000000478e-01,5.150709500000000274e-01,5.592293999999999876e-01,5.557119999999999838e-01,4.696940299999999846e-01,3.888212099999999727e-01,3.431293699999999891e-01,5.355978799999999707e-01,9.007083700000000359e-01,6.568458700000000539e-01,6.900329400000000390e-01,9.525962999999999514e-01,5.477699099999999710e-01,-1.676926800000000106e-01,1.153194100000000041e-02,-1.764878500000000017e-01,-2.777064699999999831e-01,-2.248359199999999947e-01,-9.107229300000000416e-01,-3.793178700000000153e-02,7.166767100000000223e-02,-1.048919799999999958e+00,-6.362175799999999493e-01,-3.866367399999999788e-01,-5.075122800000000378e-01,-7.166559000000000124e-01,-4.637577099999999897e-01,-4.604422699999999868e-01,-7.707924499999999624e-01,-5.335034800000000299e-01,-4.002280999999999755e-01,1.760841300000000054e-01,1.111768000000000089e+00,2.438428200000000157e+00,2.734888600000000114e+00,1.736054399999999998e+00,3.685655100000000128e-02,-1.265074400000000043e+00,-2.080243900000000035e-01
3.166461600000000098e-01,2.431990800000000119e-01,3.704714399999999852e-01,1.063738099999999909e+00,1.678187099999999932e+00,1.759557500000000108e+00,1.697717200000000037e+00,1.612158999999999898e+00,1.168187700000000051e+00,4.999570400000000192e-01,-2.236253300000000041e-02,-2.353181599999999984e-01,-1.182725099999999974e-01,-7.102735599999999982e-02,-3.229864399999999858e-01,-4.335620800000000163e-01,-3.186597099999999849e-01,-2.956548600000000193e-01,-4.177328399999999942e-01,-6.824796899999999722e-01,-8.818397700000000228e-01,-8.433204800000000390e-01,-8.836517699999999476e-01,-1.030018499999999948e+00,-1.055265499999999967e+00,-1.168636800000000031e+00,-1.363990500000000106e+00,-1.337611099999999942e+00,-1.261293599999999904e+00,-1.409782199999999985e+00,-1.634504100000000015e+00,-1.703237700000000077e+00,-1.677024899999999930e+00,-1.782627799999999985e+00,-1.996871599999999969e+00,-2.056371599999999855e+00,-1.937880899999999906e+00,-1.879411600000000071e+00,-1.915426599999999979e+00,-1.845506899999999950e+00,-1.658134999999999915e+00,-1.509483200000000025e+00,-1.393426099999999890e+00,-1.232868300000000028e+00,-1.024348299999999989e+00,-7.686400100000000402e-01,-5.112937300000000018e-01,-3.095639900000000111e-01,-1.319616299999999964e-01,3.505408200000000030e-02,1.421588099999999966e-01,2.258066499999999976e-01,3.436903599999999726e-01,4.285890700000000164e-01,4.695676999999999768e-01,5.697819200000000528e-01,6.756663200000000424e-01,6.998853499999999617e-01,7.325607499999999828e-01,7.716652000000000511e-01,7.381294299999999753e-01,7.236995000000000511e-01,8.068759300000000190e-01,8.789844900000000072e-01,8.557912699999999928e-01,8.063843299999999825e-01,7.925009400000000426e-01,8.038141300000000156e-01,7.819383899999999832e-01,7.004390799999999917e-01,7.359599399999999791e-01,8.641616600000000536e-01,7.076698399999999944e-01,4.587561399999999789e-01,6.001455599999999668e-01,8.251364599999999605e-01,8.000342499999999468e-01,7.628211200000000192e-01,7.554428300000000096e-01,6.537658800000000214e-01,5.264409199999999789e-01,4.773390900000000214e-01,5.749459599999999782e-01,6.984245599999999721e-01,7.224143100000000040e-01,7.715979299999999874e-01,7.642290400000000261e-01,6.106214599999999493e-01,5.529003399999999901e-01,5.667860799999999699e-01,6.040023599999999604e-01,7.770678100000000255e-01,8.123454199999999847e-01,7.488481399999999955e-01,8.180420400000000258e-01,5.393470399999999998e-01
1.168874100000000027e+00,2.075900799999999879e+00,1.760140500000000108e+00,1.606445899999999982e+00,1.949045600000000045e+00,1.302842099999999892e+00,4.593315399999999826e-01,5.164121200000000300e-01,8.521795300000000184e-01,9.892271700000000445e-01,8.212534900000000304e-01,5.764476400000000389e-01,7.430894399999999900e-01,8.529702000000000117e-01,3.074583499999999914e-01,-1.303906499999999968e-01,-6.219996900000000079e-02,-1.007269600000000043e-01,-2.328181900000000082e-01,-2.344647699999999890e-01,-2.147557300000000058e-01,-2.304125700000000110e-01,-2.275514899999999952e-01,-2.310023800000000072e-01,-4.634787300000000054e-01,-7.242146200000000311e-01,-7.878848800000000097e-01,-9.866865700000000405e-01,-1.224671999999999983e+00,-1.288141800000000003e+00,-1.364148099999999975e+00,-1.428221299999999916e+00,-1.501766900000000016e+00,-1.648083699999999929e+00,-1.705836200000000025e+00,-1.686790500000000081e+00,-1.705719299999999938e+00,-1.777683300000000077e+00,-1.869313199999999897e+00,-1.858376100000000086e+00,-1.737716700000000003e+00,-1.729148600000000036e+00,-1.728105400000000014e+00,-1.546037300000000059e+00,-1.459102499999999969e+00,-1.410751799999999889e+00,-1.163427299999999942e+00,-9.074187400000000014e-01,-7.162106200000000200e-01,-5.817633700000000019e-01,-4.425260500000000041e-01,-2.070461700000000016e-01,-2.646265800000000001e-02,1.170362699999999978e-01,2.206366200000000055e-01,2.643151599999999934e-01,4.050549800000000089e-01,4.649743399999999860e-01,4.341626399999999886e-01,4.868071999999999955e-01,4.393877299999999764e-01,3.696108699999999803e-01,4.131486600000000009e-01,3.978946999999999901e-01,3.187637099999999779e-01,2.637173600000000118e-01,2.888630799999999943e-01,3.582440299999999911e-01,3.267371399999999815e-01,2.292153899999999911e-01,2.044177600000000039e-01,2.443858799999999998e-01,2.626319899999999818e-01,2.438847500000000112e-01,2.275022800000000012e-01,2.457849500000000020e-01,2.329591599999999985e-01,1.646107699999999896e-01,1.715376700000000032e-01,1.666903700000000044e-01,9.914139399999999380e-02,1.469366300000000125e-01,1.334144399999999953e-01,1.252944300000000122e-01,2.027134300000000000e-01,1.864091300000000062e-01,4.190064499999999748e-01,7.238875500000000462e-01,1.323946899999999927e+00,2.136487600000000153e+00,1.746596500000000107e+00,1.470220499999999930e+00,1.893512300000000037e+00,1.256949300000000047e+00,8.004065799999999786e-01,7.315398100000000126e-01
6.486575199999999874e-01,7.520259500000000541e-01,2.636231200000000108e+00,3.455715599999999998e+00,2.118157399999999857e+00,5.206202399999999564e-01,-1.886265599999999987e-01,7.808184099999999628e-01,9.337746900000000183e-01,7.014020199999999594e-01,1.006132999999999944e+00,3.957837900000000242e-01,-3.697030399999999828e-01,-7.382020599999999932e-01,-7.290841500000000419e-01,-9.069396800000000258e-01,-8.709623499999999963e-01,-1.060216999999999965e+00,-1.197958400000000090e+00,-9.816019400000000061e-01,-1.272497200000000106e+00,-1.287380200000000086e+00,-1.276697900000000052e+00,-1.539701699999999951e+00,-1.346610099999999921e+00,-1.535216899999999995e+00,-1.763418399999999941e+00,-1.688820900000000069e+00,-1.809368499999999935e+00,-1.863891399999999976e+00,-1.994453400000000043e+00,-1.889810200000000107e+00,-1.925713199999999903e+00,-1.833629299999999906e+00,-1.661829800000000024e+00,-1.342510400000000104e+00,-1.011317400000000033e+00,-6.727166500000000271e-01,-2.161567100000000019e-01,5.287157199999999863e-02,5.620896600000000465e-01,7.008798499999999709e-01,9.469267700000000287e-01,1.004997300000000093e+00,1.027542299999999909e+00,1.191663600000000045e+00,9.688553300000000146e-01,8.446175400000000000e-01,7.794920899999999708e-01,7.439379999999999882e-01,6.733529099999999712e-01,5.052763599999999800e-01,6.625468500000000205e-01,6.077028899999999956e-01,5.461045700000000114e-01,6.871625700000000281e-01,5.430041700000000082e-01,4.531476600000000077e-01,4.857845700000000266e-01,4.406790199999999769e-01,5.391533200000000470e-01,3.695714600000000183e-01,3.773157300000000158e-01,4.701133800000000251e-01,3.214479900000000168e-01,3.255134399999999872e-01,2.512587499999999752e-01,2.705711000000000088e-01,2.771613099999999941e-01,1.551711699999999972e-01,1.209543099999999954e-01,3.263950899999999988e-01,4.739518300000000184e-01,5.947361100000000400e-01,6.981994599999999940e-01,8.267808800000000513e-01,5.751662499999999900e-01,4.011960700000000157e-01,3.499661199999999917e-01,1.480527899999999897e-01,-3.320628800000000047e-02,-1.142664099999999988e-01,1.203453800000000018e-01,-2.201016899999999887e-01,-1.512260800000000127e-01,-7.744465899999999903e-02,-9.786877600000000454e-02,-1.367869700000000077e-01,-3.402366900000000083e-01,-8.944142800000000337e-02,-8.029727799999999971e-02,-1.925844399999999956e-01,-3.047044400000000208e-01,-4.545562499999999950e-01,3.145899999999999808e-01,5.821895000000000264e-01
4.047326500000000271e-01,1.280858700000000017e+00,2.515147900000000103e+00,1.299518699999999916e+00,1.453432300000000010e+00,4.742750800000000155e-01,-1.396561900000000023e+00,-6.470807899999999613e-01,4.319451000000000263e-01,1.324451199999999995e-01,-4.066090199999999877e-01,2.305663300000000138e-01,-1.213526699999999958e-01,-9.186398000000000064e-01,-1.246770900000000015e+00,-1.348373599999999950e+00,-1.190283299999999933e+00,-1.011269799999999996e+00,-2.003920100000000204e+00,-1.327036700000000069e+00,-9.760342800000000318e-01,-1.863616900000000021e+00,-1.487691400000000108e+00,-1.616139900000000074e+00,-1.957563399999999953e+00,-1.700663700000000000e+00,-1.518478800000000017e+00,-1.897584299999999891e+00,-2.177174799999999966e+00,-1.872789400000000049e+00,-1.775290500000000105e+00,-1.668158599999999936e+00,-1.933343299999999987e+00,-1.489611800000000041e+00,-1.150733100000000064e+00,-1.078156099999999951e+00,-7.737231599999999654e-01,-5.202206999999999804e-01,-2.052527700000000010e-01,-2.660819099999999979e-02,2.990538500000000099e-01,1.943196600000000052e-01,7.017931800000000164e-01,6.718909400000000476e-01,8.537865900000000119e-01,6.768520500000000384e-01,8.989160099999999876e-01,7.722582199999999952e-01,6.498631000000000268e-01,6.388162899999999533e-01,6.702502299999999469e-01,1.037435899999999966e+00,4.330532599999999954e-01,6.571586200000000266e-01,5.290132699999999799e-01,5.620705099999999677e-01,1.028351299999999968e+00,-1.968646699999999916e-02,1.177761800000000081e+00,8.479042300000000365e-01,1.694320199999999887e-01,6.734336800000000345e-01,6.352647000000000155e-01,7.482200300000000359e-01,6.401666299999999588e-01,5.913158899999999552e-01,4.316807500000000020e-01,7.174997400000000525e-01,5.954163599999999779e-01,4.584877900000000062e-01,4.835664800000000207e-01,6.557126800000000477e-01,4.907944699999999827e-01,1.066870299999999938e+00,9.291487800000000075e-01,9.390261500000000039e-01,1.312177900000000008e+00,5.806043300000000018e-01,5.709592799999999579e-01,5.227745200000000203e-01,4.463225399999999898e-01,6.206821999999999617e-01,4.971337099999999926e-02,2.698562999999999934e-01,4.189184499999999978e-01,-6.434566899999999423e-02,3.764691199999999904e-01,2.778111100000000278e-01,2.256758199999999992e-01,1.590908099999999992e-01,4.083539700000000106e-01,5.400151899999999783e-01,-2.779115899999999931e-02,2.034762300000000079e-01,3.469638899999999970e-01,3.391846900000000109e-01
1.205006199999999916e+00,2.031855399999999978e+00,2.447293699999999905e+00,2.739447900000000047e+00,2.745889899999999884e+00,2.276355300000000081e+00,1.525365899999999941e+00,7.605965500000000379e-01,1.884476700000000116e-01,-2.905146200000000012e-02,-4.952367800000000153e-02,-2.099641800000000003e-01,-3.741503400000000257e-01,-2.486375799999999969e-01,-9.501668200000000508e-02,-9.947916199999999598e-02,-1.214158500000000057e-01,-3.585485800000000056e-01,-7.391347600000000018e-01,-7.876516500000000365e-01,-7.089410900000000515e-01,-7.597559499999999577e-01,-7.410576899999999911e-01,-8.817068500000000419e-01,-1.018906000000000089e+00,-5.813826699999999903e-01,-3.589932800000000257e-01,-9.242181400000000213e-01,-1.094808500000000073e+00,-6.613644499999999926e-01,-7.851240400000000230e-01,-1.288156599999999985e+00,-1.334503400000000006e+00,-1.267790999999999890e+00,-1.502142499999999936e+00,-1.639971599999999974e+00,-1.533962499999999896e+00,-1.566856999999999944e+00,-1.730994499999999992e+00,-1.719666399999999928e+00,-1.668494499999999992e+00,-1.735507099999999969e+00,-1.647286900000000109e+00,-1.387558800000000092e+00,-1.309605499999999978e+00,-1.319653600000000093e+00,-1.100391899999999978e+00,-9.004583099999999840e-01,-9.343422399999999906e-01,-7.651926900000000087e-01,-3.175038499999999764e-01,-1.271200399999999897e-01,-1.239391400000000032e-01,9.441790899999999431e-02,2.884260599999999841e-01,2.613470700000000146e-01,2.897323399999999771e-01,4.072777799999999782e-01,4.366374100000000036e-01,4.493081199999999775e-01,5.708667200000000497e-01,7.111779900000000376e-01,6.727079099999999645e-01,5.010222500000000023e-01,5.047427599999999570e-01,6.440953000000000372e-01,5.693420999999999621e-01,4.063779200000000036e-01,4.502258399999999883e-01,5.175237499999999491e-01,5.027650099999999567e-01,5.719333800000000467e-01,6.346928099999999962e-01,6.493090999999999724e-01,7.030811700000000330e-01,5.876928900000000233e-01,3.551989999999999870e-01,3.909633599999999820e-01,5.588264099999999956e-01,6.110082000000000013e-01,6.925751500000000282e-01,7.944462300000000310e-01,8.968865700000000496e-01,1.051482199999999922e+00,9.391156000000000503e-01,5.557414999999999994e-01,4.473113699999999859e-01,5.646415000000000184e-01,4.876002600000000076e-01,4.210033100000000195e-01,5.497660399999999559e-01,5.054632000000000014e-01,2.818443400000000265e-01,3.468314499999999856e-01,5.263751700000000033e-01,2.278896900000000059e-01
5.982413699999999945e-01,1.098728799999999950e+00,1.683528700000000100e+00,2.478913400000000156e+00,2.802412700000000090e+00,2.438696000000000197e+00,1.717656899999999931e+00,1.009308600000000000e+00,2.573508400000000251e-01,-2.215585300000000035e-01,-1.355817500000000009e-01,-1.912687000000000137e-01,-3.069717599999999824e-01,-1.676405199999999873e-01,-9.800510299999999619e-02,-5.625959600000000199e-02,-3.234000000000000208e-01,-6.301811000000000496e-01,-5.697189400000000070e-01,-7.094074700000000400e-01,-7.503230499999999914e-01,-6.733270399999999878e-01,-9.801014099999999507e-01,-1.207113600000000009e+00,-1.181380199999999991e+00,-1.026396499999999934e+00,-1.299487599999999965e+00,-1.928882299999999939e+00,-1.907636099999999946e+00,-1.868825200000000075e+00,-1.990612400000000060e+00,-2.011635699999999805e+00,-2.402652199999999905e+00,-2.144031800000000043e+00,-1.661814600000000031e+00,-1.939357299999999951e+00,-1.872272500000000006e+00,-1.554691100000000104e+00,-1.301193899999999903e+00,-1.016450599999999982e+00,-9.792765399999999731e-01,-7.062545300000000470e-01,-3.033716100000000138e-01,-1.264632499999999993e-02,1.696729999999999905e-01,9.132965699999999465e-02,2.502804100000000087e-01,3.872652600000000001e-01,2.579291699999999854e-01,4.292919599999999725e-01,5.175119500000000539e-01,4.046752800000000261e-01,5.119819199999999793e-01,5.773285799999999801e-01,5.218925899999999896e-01,5.525622199999999928e-01,6.021393200000000334e-01,5.481752399999999525e-01,4.138524800000000226e-01,3.740408399999999856e-01,5.186644400000000044e-01,5.510181600000000346e-01,4.147772299999999968e-01,4.808006799999999803e-01,5.954352499999999715e-01,5.687371199999999849e-01,7.219690600000000513e-01,8.431281600000000154e-01,6.168265000000000553e-01,6.080177799999999522e-01,7.762998899999999924e-01,6.168212299999999981e-01,5.995204400000000433e-01,6.889260400000000173e-01,5.307273999999999603e-01,5.446206199999999997e-01,6.598197799999999669e-01,5.648553400000000391e-01,4.726342199999999938e-01,4.542043299999999895e-01,4.064930199999999827e-01,3.157259399999999827e-01,1.554754600000000098e-01,1.501237400000000055e-01,3.543919300000000216e-01,3.786925899999999956e-01,3.946299899999999861e-01,5.257821999999999774e-01,2.793479999999999852e-01,-6.965778400000000037e-02,2.754396099999999875e-02,1.530247499999999872e-01,4.223191099999999698e-02,1.342688499999999951e-01,2.961503799999999909e-01,6.293181999999999943e-02
3.280082599999999959e-01,1.210222200000000026e+00,2.597653400000000001e+00,2.210778499999999980e+00,1.621666400000000063e+00,-2.393210500000000074e-01,-1.598711599999999899e+00,-6.021364599999999845e-01,-8.660336999999999896e-02,2.658139099999999935e-02,-3.030494100000000190e-01,-3.724600800000000267e-01,-2.791298199999999730e-01,-9.494708099999999984e-01,-9.640862999999999516e-01,-9.548609399999999914e-01,-1.203295599999999910e+00,-1.340139299999999922e+00,-1.371507599999999938e+00,-1.173875199999999897e+00,-1.418955299999999919e+00,-1.559241199999999994e+00,-1.308441200000000082e+00,-1.812374799999999953e+00,-1.699133000000000004e+00,-1.504193099999999950e+00,-2.001629199999999997e+00,-1.857436899999999946e+00,-1.954318299999999953e+00,-1.716709100000000099e+00,-2.167545399999999844e+00,-1.674881099999999901e+00,-1.814564899999999925e+00,-1.507357199999999953e+00,-9.997038799999999892e-01,-1.049914299999999967e+00,-5.148477900000000274e-01,-2.983469599999999944e-01,1.288759200000000049e-01,3.794308900000000206e-01,4.746024300000000196e-01,6.064654600000000118e-01,1.035529499999999992e+00,9.076035999999999548e-01,1.042880400000000041e+00,9.198647599999999480e-01,1.140832099999999905e+00,8.501740599999999537e-01,7.868881399999999582e-01,1.015811599999999926e+00,7.808750700000000045e-01,8.010123799999999683e-01,6.562139299999999453e-01,6.961819000000000202e-01,6.779002100000000031e-01,9.015087400000000306e-01,6.549156499999999603e-01,8.144847800000000193e-01,8.591424699999999914e-01,6.834470099999999659e-01,6.402118900000000057e-01,7.917787899999999546e-01,5.601398600000000449e-01,6.339122600000000052e-01,7.720073899999999600e-01,4.196697699999999975e-01,6.347998400000000041e-01,5.357746100000000400e-01,3.212959300000000074e-01,4.825567800000000185e-01,5.763061400000000223e-01,2.899646599999999852e-01,6.897689599999999865e-01,8.555986599999999553e-01,7.565309399999999851e-01,8.601292200000000276e-01,7.238777400000000473e-01,4.458859000000000017e-01,5.209146900000000135e-01,5.971027500000000154e-01,4.158210499999999595e-03,1.887390100000000126e-01,3.583927900000000166e-01,-1.694840099999999905e-01,3.133602899999999858e-01,1.259911099999999895e-01,-4.611519399999999824e-02,9.980147200000000218e-02,-5.288849000000000328e-02,1.190555300000000066e-01,6.198898600000000286e-02,-6.012216900000000308e-02,-3.095293899999999876e-02,1.111159000000000018e-03,2.277181100000000014e-01,2.397095599999999882e-01
1.668206000000000078e+00,2.848173399999999855e+00,2.516977600000000148e+00,2.172772900000000007e+00,7.204670600000000480e-01,7.253757299999999963e-01,1.638601900000000056e+00,1.292903799999999936e+00,1.609565600000000041e+00,1.395034000000000107e+00,1.492802000000000018e-01,-3.332255499999999815e-01,-4.527819699999999781e-01,-7.850896699999999617e-01,-8.285329799999999745e-01,-8.265712899999999586e-01,-9.734967199999999821e-01,-1.170111499999999971e+00,-1.150549199999999939e+00,-1.257532199999999989e+00,-1.420353100000000035e+00,-1.484590000000000076e+00,-1.465784699999999940e+00,-1.377939299999999978e+00,-1.604248399999999908e+00,-1.775638599999999956e+00,-1.761526099999999984e+00,-2.080916199999999883e+00,-2.227107000000000170e+00,-1.957896000000000081e+00,-2.108952599999999844e+00,-1.894079999999999986e+00,-1.800322600000000106e+00,-1.464234999999999953e+00,-1.048059800000000097e+00,-8.951751799999999593e-01,-4.906990700000000150e-01,-1.731679900000000077e-02,2.034544100000000022e-01,2.788311199999999879e-01,6.750242400000000531e-01,6.551088600000000151e-01,6.804876199999999598e-01,7.190774699999999964e-01,7.201899999999999968e-01,6.560225800000000218e-01,5.360425300000000171e-01,6.683654300000000381e-01,6.861934600000000328e-01,5.590463100000000463e-01,5.608502199999999549e-01,6.596458499999999781e-01,7.094088600000000300e-01,6.154761100000000207e-01,6.312551699999999766e-01,5.674150900000000108e-01,4.007082900000000225e-01,4.570424200000000048e-01,5.083024900000000512e-01,4.117967699999999787e-01,4.005274500000000071e-01,3.618901299999999766e-01,2.679171100000000139e-01,3.217486800000000091e-01,2.626882799999999962e-01,2.258181200000000111e-01,2.566861200000000176e-01,1.465069300000000074e-01,1.234446700000000063e-01,1.056922899999999943e-01,1.960145600000000043e-01,6.434636000000000522e-02,8.059776000000000440e-02,3.332673600000000125e-01,2.929426800000000108e-01,3.826129099999999728e-01,6.815075999999999912e-01,6.150995599999999897e-01,3.269933500000000159e-01,1.654940000000000022e-01,9.622551999999999495e-02,1.838131399999999929e-02,-3.604900800000000044e-02,-2.268781699999999901e-02,-6.131277200000000149e-03,-1.432256500000000064e-02,-1.543646899999999988e-01,-1.780531200000000022e-02,-7.506262599999999861e-03,5.362463700000000277e-03,-2.659744600000000028e-02,-4.819208600000000203e-02,-3.234703600000000262e-02,-2.140536600000000067e-01,5.603087000000000345e-02,1.478891900000000037e-01
