0,1,2,3,4,5,6,7,8,9
0.1282353,0.294388,0.19748904,0.07818102,0.10181328,0.19276752,0.10146166,0.044404622,0.13967851,0.13298428
0.1239949,0.10189817,0.21221155,0.1826784,0.12747063,0.17429318,0.18632092,0.1763601,0.1551985,0.313549
0.14029785,0.24641646,0.12141294,0.096996345,0.08878892,0.21259116,0.12936322,0.16122127,0.2356318,0.09352817
0.11627007,0.18028852,0.24631333,0.16527215,0.053335156,0.22887902,0.14863905,0.12373058,0.104392126,0.039300576
0.13314562,0.2702246,0.16483232,0.11717239,0.06951658,0.26574326,0.15369587,0.09749928,0.13124113,0.086159855
0.1071178,0.30515105,0.18307677,0.090009145,0.054108616,0.16400397,0.10356638,0.07149081,0.0927799,0.10632962
0.10036608,0.23134953,0.12476881,0.18156242,0.13988344,0.22784403,0.21606876,0.2123012,0.22000961,0.10690572
0.124608584,0.20097366,0.26879933,0.19075648,0.1489844,0.11808593,0.18920904,0.25462952,0.21105048,0.4332506
0.12017447,0.28488392,0.18944211,0.11834949,0.08250676,0.28789756,0.18330078,0.105748504,0.113068655,0.13275774
0.12765118,0.16304857,0.2831347,0.22069694,0.20757993,0.17497726,0.27307978,0.21000728,0.14866178,0.27454078
0.13470012,0.3056645,0.17948852,0.08803258,0.050651502,0.26335785,0.11678965,0.076129064,0.15700932,0.12695946
0.12821051,0.29116648,0.20069382,0.097060084,0.083771646,0.23944218,0.14039153,0.076912574,0.14504491,0.2357587
0.09589053,0.16149195,0.1299803,0.19071023,0.12916766,0.17407534,0.17247282,0.145309,0.22108069,0.20374966
0.13157646,0.17592104,0.16617557,0.19361483,0.18741469,0.18856849,0.19478561,0.17236012,0.22212283,0.22596253
0.12080084,0.27169603,0.18004087,0.12629405,0.084706426,0.32238463,0.24548118,0.068023875,0.19183289,0.089398816
0.13727759,0.23927665,0.17322983,0.10623309,0.0906959,0.22239701,0.07954138,0.11024482,0.16730839,0.07236577
0.12684692,0.2606636,0.1333674,0.088010244,0.11166821,0.2615409,0.15327975,0.1050832,0.13388574,0.23643869
0.08207279,0.3054039,0.14104967,0.130968,0.13016438,0.21398309,0.20502712,0.12143314,0.1260832,0.09209022
0.10843249,0.30780244,0.18684591,0.122796126,0.084945336,0.29166132,0.20785683,0.13614778,0.10937841,0.07725421
0.12897712,0.23065846,0.15797642,0.097745836,0.07024329,0.16689539,0.14030194,0.14357367,0.24869443,0.15693438
0.09628396,0.24053676,0.2054815,0.22414272,0.10326908,0.19264187,0.112652145,0.22000515,0.1642699,0.283899
0.09365272,0.25866076,0.21559401,0.09599141,0.08143829,0.23196082,0.10845508,0.056771565,0.10750655,0.16051331
0.08219681,0.27307636,0.19427615,0.14936537,0.076245956,0.3016486,0.1986756,0.10318249,0.12354932,0.13701554
0.14347921,0.2708626,0.2032569,0.15674016,0.17735736,0.26129144,0.1641814,0.15417826,0.2156733,0.40737748
0.14917612,0.2670436,0.15005103,0.16072781,0.19323269,0.24138527,0.16941911,0.14091732,0.18321528,0.26782727
0.12791508,0.2487673,0.19678946,0.16080661,0.081516124,0.23604274,0.14410844,0.18134193,0.21076223,0.3611099
0.1207919,0.23238091,0.20204692,0.21635664,0.068363145,0.27666694,0.1943765,0.1438427,0.18796077,0.28404006
0.12329528,0.23964754,0.16531631,0.12132148,0.066425346,0.28397906,0.16304675,0.13431291,0.11252064,0.11796035
0.12479071,0.17868668,0.24565345,0.16630666,0.076880716,0.1884475,0.20500353,0.2328116,0.18042234,0.2614224
0.13588084,0.30222315,0.17508654,0.115208045,0.07552194,0.24771027,0.12507915,0.09446506,0.16549519,0.098973654
0.14382026,0.23694247,0.16941115,0.21171643,0.086056046,0.21063754,0.1883473,0.16001025,0.16705431,0.14654072
0.087935194,0.17057444,0.20402698,0.18945558,0.13117398,0.20255727,0.19823982,0.18820707,0.22007224,0.26029995
0.13953198,0.25196195,0.190931,0.13816698,0.17859708,0.28408045,0.19864564,0.12162523,0.15467046,0.26441523
0.107832216,0.27192903,0.16037594,0.17915936,0.18006642,0.19769526,0.22567208,0.135051,0.1931734,0.22484517
0.07356494,0.25265723,0.19273406,0.20966284,0.121704295,0.15697905,0.18928471,0.16719712,0.18910167,0.21733397
0.11450631,0.27300996,0.17595063,0.1889565,0.11544795,0.21780805,0.17401351,0.21745028,0.2273922,0.28896785
0.14131847,0.26502603,0.17291911,0.20388015,0.08069019,0.20424072,0.19099472,0.072648,0.18808919,0.16472474
0.12235522,0.25050718,0.1755668,0.2081522,0.10747345,0.22379176,0.095805675,0.13895643,0.14100838,0.15776019
0.11884037,0.24200577,0.14905424,0.10064183,0.077361874,0.2671998,0.1519162,0.11027499,0.17915723,0.08737847
0.14275992,0.19385378,0.19821288,0.17262867,0.13621412,0.24210733,0.13655353,0.16278075,0.15378165,0.216949
0.16674712,0.17703204,0.2747428,0.19295146,0.2018493,0.22690201,0.18674089,0.2929225,0.226082,0.34513888
0.142518,0.26229128,0.19901946,0.13016367,0.09144693,0.20572026,0.23439091,0.14592746,0.18730287,0.2144001
0.12952015,0.2675633,0.18782395,0.08244666,0.055245478,0.22441795,0.12303557,0.077923946,0.15563498,0.08455517
0.15744649,0.2891835,0.17457254,0.18644702,0.07773462,0.23632114,0.24926145,0.090918094,0.18976237,0.23302107
0.10451375,0.25242415,0.17468241,0.12528077,0.08600827,0.23193471,0.08896766,0.05937052,0.13654295,0.16655438
