0,1,2,3,4,5,6,7,8,9
310,153,707,186,745,824,30,294,75,678
250,93,647,126,685,764,5,234,15,618
190,33,587,66,625,704,55,174,50,558
130,52,527,151,565,644,3,114,35,498
70,122,467,91,505,584,12,54,87,438
535,62,407,31,445,524,14,402,27,378
343,188,604,190,679,676,40,835,165,892
283,128,544,130,619,616,3,775,105,832
223,68,484,70,559,556,37,715,45,772
163,259,424,35,499,496,3,655,4,712
869,199,364,220,439,436,195,853,213,652
809,139,304,160,851,376,135,847,153,888
824,559,881,567,335,432,4,7,544,424
764,499,821,507,275,372,623,120,484,364
704,439,761,447,215,312,563,60,424,867
644,379,701,387,155,252,503,628,364,807
584,319,641,327,95,842,443,568,304,747
524,259,581,267,35,873,383,508,244,687
592,597,602,846,602,662,29,745,691,651
532,537,542,786,542,602,6,685,631,591
472,477,482,726,482,542,61,862,860,531
412,417,422,666,422,482,3,802,800,471
352,357,362,606,362,422,3,742,740,411
292,297,302,546,302,362,25,682,680,351
684,164,659,135,820,617,68,816,102,607
624,104,599,75,760,557,8,756,42,547
564,44,539,65,700,497,41,696,42,487
504,53,479,44,640,437,36,636,36,427
444,116,419,124,580,377,111,576,112,367
384,56,359,64,520,317,51,516,52,307
284,465,688,304,536,353,123,321,140,618
224,405,628,244,476,293,63,261,80,558
164,345,568,184,416,233,3,201,20,498
104,285,508,124,356,859,3,141,329,438
44,225,448,64,296,799,5,81,269,900
891,165,388,115,236,739,111,21,209,840
876,270,671,309,795,867,465,643,368,660
816,210,611,249,735,807,405,583,308,600
756,150,551,189,675,747,345,523,248,540
696,90,491,129,615,687,285,463,188,480
636,30,431,69,555,627,225,403,128,420
576,705,371,237,495,879,165,343,68,360
876,549,891,421,835,540,88,5,405,527
816,489,831,361,851,480,28,490,345,467
864,429,771,301,791,420,28,430,285,407
862,369,711,241,731,360,20,370,225,347
802,309,651,181,671,300,61,310,165,880
742,857,591,858,611,240,62,250,105,820
866,593,641,369,857,163,154,157,474,862
806,533,581,309,889,103,94,97,414,802
746,473,521,249,829,43,34,37,354,742
686,413,461,189,769,459,293,669,294,682
626,353,401,129,709,399,233,609,234,622
566,293,341,69,649,339,173,549,174,562
826,227,615,228,627,612,25,698,205,604
766,167,555,168,567,552,276,638,145,544
864,107,495,108,507,492,216,578,85,484
804,47,435,48,447,432,156,518,25,424
744,257,375,671,387,372,96,458,255,364
684,852,315,611,327,312,36,398,195,304
712,695,701,570,721,716,24,697,694,726
652,635,641,510,661,656,616,637,634,666
592,575,581,450,601,596,556,577,574,606
532,515,521,390,541,536,496,517,514,546
472,455,461,330,481,476,436,457,454,486
412,395,401,270,421,416,376,397,394,426
150,134,124,245,866,696,75,82,222,607
90,74,64,185,806,636,15,22,162,547
30,511,587,125,746,576,250,356,102,487
424,451,527,65,884,516,190,296,42,427
364,885,467,757,824,456,130,236,112,854
304,825,407,697,764,396,70,176,52,794
899,476,461,300,613,462,149,19,235,449
839,416,879,240,553,846,89,700,175,389
779,356,819,180,493,786,29,640,115,329
719,296,869,120,433,864,209,580,55,269
659,236,809,60,848,804,149,520,265,209
880,176,749,184,788,744,89,460,205,149
517,342,385,297,363,386,377,82,384,376
457,282,325,237,303,326,317,22,324,316
397,222,265,177,243,266,257,223,264,256
337,162,205,117,183,206,197,163,204,196
277,102,145,57,123,146,137,103,144,136
217,42,85,458,63,86,77,43,84,76
482,486,472,348,248,268,146,149,332,257
422,426,412,288,188,208,86,89,272,197
362,366,352,228,128,148,26,29,212,137
302,306,292,168,68,88,105,63,152,77
242,246,232,108,611,28,45,3,92,302
182,186,172,48,551,252,7,547,32,242
600,425,622,448,837,803,58,60,291,793
540,365,562,388,777,743,878,773,889,843
480,305,502,328,717,683,818,713,829,783
420,245,442,268,657,623,758,653,871,723
360,185,382,208,597,563,698,593,811,663
300,899,897,148,537,503,638,533,751,603
565,200,721,317,741,572,62,366,106,699
505,140,661,257,681,512,3,306,46,639
445,80,601,197,621,452,13,246,58,579
385,446,541,137,561,392,90,186,532,519
325,386,481,77,501,332,30,126,472,459
265,326,421,204,441,272,219,66,412,399
794,664,807,693,29,649,60,600,70,497
734,604,747,869,37,589,439,540,10,437
674,544,687,809,333,529,379,480,762,377
614,484,627,749,273,469,319,420,702,317
554,424,567,689,213,409,259,360,855,257
494,364,507,629,153,349,199,300,795,197
713,140,742,633,763,740,658,120,119,733
653,80,682,573,703,680,598,60,59,673
593,594,622,513,643,620,538,20,590,613
533,534,562,453,583,560,478,675,530,553
473,474,502,393,523,500,418,615,470,493
413,414,442,333,463,440,358,555,410,433
486,253,491,247,559,489,196,728,198,479
426,193,431,187,499,429,136,668,138,419
366,133,371,127,439,369,76,608,78,359
306,73,311,67,379,309,16,548,18,299
246,57,251,58,319,249,3,488,161,239
186,105,191,126,259,189,100,428,101,179
327,704,314,485,741,635,743,498,511,741
267,644,254,425,681,575,683,438,451,681
207,584,194,365,621,844,623,378,391,621
147,524,134,305,561,784,563,318,331,561
87,464,74,245,501,724,503,258,271,501
27,404,676,185,441,664,443,198,211,441
177,219,185,226,382,183,98,20,187,176
117,159,125,166,322,123,38,34,127,116
57,99,65,106,262,63,76,58,67,56
193,39,48,46,202,45,16,177,7,199
133,137,141,139,142,141,92,117,86,139
73,77,842,79,82,81,32,842,26,79
455,881,868,411,495,646,101,106,236,518
395,821,808,351,435,586,41,46,176,458
