0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139
0.8598423587341237,0.6808654521134796,0.5091426968036428,0.3748499006154714,0.2470538427898463,0.1529811131222994,0.1436310196043484,0.1745407851243671,0.2445614289329379,0.3592357555314038,0.5190649743293776,0.6337283964250221,0.6447590462414636,0.6638876086445403,0.7255798876833338,0.8009879502107166,0.8473938344862694,0.8505517674327328,0.8511856472682853,0.8547565736521118,0.8642877405498675,0.875482550388664,0.8665279280697581,0.8471798733391667,0.8521834041511668,0.868266836476502,0.8657569147320033,0.8647249334140592,0.8629918391020701,0.8671719087673899,0.873005122791508,0.8645778835591316,0.8713392657382193,0.8698456584174065,0.8634723527124765,0.8706195726522268,0.8627717624949344,0.8473699548756543,0.8474907408490925,0.8578866149345626,0.8478938138335224,0.8438083995169069,0.8504747491281666,0.8303280108070326,0.8217309649510377,0.8265577220662124,0.8090554214190774,0.8106283329103421,0.8187889475157566,0.8022905037332515,0.8071316846621646,0.8123126710355584,0.7979224256990466,0.7916925864723793,0.7875589457158473,0.7879724219526867,0.7928174504141566,0.7917076740072659,0.794911227301526,0.7898763663911963,0.7960429822576542,0.8149567741325954,0.8070344527428368,0.8199398742238275,0.8444120321190274,0.8367123747725788,0.8278670742459161,0.8284504887230465,0.8448213579204539,0.8752879975754978,0.8828204935474331,0.8773195296172651,0.8898788517321946,0.8911055519217235,0.8849873611502532,0.902830243923744,0.9115243964377164,0.9092641876028132,0.914584121205359,0.913556412304012,0.916902735451218,0.922528177592008,0.9180732402418312,0.9029614792769304,0.908218161022822,0.9132213084653866,0.9104493854883162,0.938190690778174,0.9258298248742995,0.9168333681345308,0.93922537823331,0.9259753515020048,0.9253887614138818,0.9320543975889728,0.9352699077044028,0.9527097010926324,0.9435867426896594,0.926721242866161,0.9313008613872492,0.9273291458347748,0.9352369153818044,0.9510223610002266,0.9552587880226728,0.9634242351330788,0.9594828980206878,0.9528376808807724,0.9592082578973672,0.967856047310888,0.98766573419466,0.9929473431542768,0.9767938280259818,0.982801799059686,0.9854969374440388,0.9901358921232684,1.0,0.9933639160731076,0.9939395032534204,0.9955606844417948,0.9813338877415732,0.9361639518794028,0.9112120446525428,0.9186237300497928,0.909852007753296,0.896418550022663,0.8731086366393082,0.8588672001468989,0.8333070721853156,0.7927657496631043,0.7923074300678591,0.7950280590344976,0.7720086673146033,0.705731097117138,0.637324327926523,0.519612577591001,0.4040928701346,0.336548915885769,0.2112231102935332,0.1846662689519704,0.0,0.2437996513134027
0.9183465609921142,0.4075456863786493,0.1001925297021834,0.0,0.1377603891788497,0.2739368888100624,0.4772227219459011,0.5377210291789096,0.568221686157188,0.7172898577722681,0.7921837446286514,0.7690674776376517,0.7566955200425569,0.7713629796010295,0.7689367684600699,0.7472357943058401,0.7427003821245662,0.7260463746810959,0.7382752535134013,0.7224848398308892,0.7068794045915952,0.7066754441639418,0.6919522588813859,0.6936106960554665,0.6743254351193045,0.6653513147519193,0.6645376008349418,0.6501963522025439,0.6494449298264359,0.6141352818427367,0.6122141743562908,0.6196904557812134,0.6062204144709522,0.598932135742504,0.5889989059760239,0.5862760814982747,0.5907455499598777,0.5932500945962478,0.5823830772421538,0.5723415396933383,0.5742819248112953,0.5832949552181932,0.5984653465068093,0.6078849002957638,0.6239819173018595,0.637439156372656,0.6567127021852832,0.663165962524267,0.6761732204003807,0.6784890298277757,0.693492068026921,0.6925048705692436,0.6842435486671357,0.6728441441926455,0.6870753854325686,0.6872801983333263,0.6798315479398727,0.6950155201013979,0.697995706079561,0.6939336522677839,0.6913612344179749,0.6984991584369937,0.7116910203661752,0.6833695501481688,0.7068880533501926,0.7122466493848211,0.7302094186495415,0.7319002776356788,0.7434130055090875,0.7622090322604463,0.7594010224860368,0.7822661581979234,0.7749803412721975,0.7924304541812579,0.7902211412724167,0.7879096469655195,0.7967144798174072,0.7911911896133096,0.8014354170284437,0.8035523510425113,0.783605592321633,0.771023917112905,0.7760426228475973,0.7509569843456027,0.7536279624215548,0.7425061088257271,0.7318051225427563,0.7191953940320046,0.7279987082674502,0.7121069943593854,0.6805237827809691,0.6888456977675516,0.6887875242299002,0.6676633027173239,0.6747250174291162,0.6651151006704972,0.6912242565128635,0.7054176634359748,0.7529451965073091,0.7823954540382657,0.8082904328995719,0.8343392376554113,0.867864145005747,0.9227656771512878,0.9408996159775236,0.9187747156448398,0.9136676647952302,0.8841163550938281,0.8347071235701371,0.799271224189884,0.743856122788201,0.7104559986943071,0.6418500001824358,0.5917589603525878,0.5659361150511892,0.5500422234500308,0.5490498761087323,0.5429067279193565,0.5212577963035202,0.5295084697190549,0.5412149906450775,0.5269729571331497,0.5455881646908812,0.5362230763041593,0.5438646330974362,0.538430935494697,0.5237018457794959,0.5465431321465559,0.541147643683433,0.5808743959840108,0.6944724625732794,0.815021675040858,0.8657678341779297,0.9228517897702392,1.0,0.9343707045995228,0.8015674746451265,0.6260474476636533,0.6459174030430102,0.5022113463838489
0.5423429141429412,0.2478602111955024,0.0931580154460016,0.0,0.0382865877828151,0.1265889890567972,0.3363778648195581,0.4377493468443633,0.4502686854152991,0.5451446561440687,0.5977182794514381,0.6030927916844873,0.6129141088884458,0.6135379703355125,0.6047686829754331,0.6029032965959726,0.6117314373854382,0.6058610215118596,0.6030634132405244,0.6129735029500086,0.5943900126139317,0.5999652485849567,0.6025733266617919,0.5984177784995568,0.5977638803712991,0.5850598299023727,0.5856551887998145,0.5785935654028547,0.5700840096764734,0.5718119982498964,0.5708008370390334,0.5544626904293466,0.5631282115174945,0.5443934705535031,0.5414299022463301,0.5398896587280448,0.5254288731494713,0.5408318946022828,0.5397898699642701,0.5489805063834793,0.5641950122047714,0.5550511843513244,0.5637386273721158,0.6008769246988196,0.5987113242184855,0.6252080459689008,0.6168567023873579,0.6316630256493808,0.6553102770560865,0.6558820166464859,0.6721562861602621,0.6670978664653268,0.6783475672306829,0.6892119271462334,0.6722447865944002,0.6777422259462651,0.6965799769817074,0.6921283739177834,0.6873178616340411,0.6877346532341336,0.6933794745343111,0.6994211607506235,0.6939139847536812,0.7095767155478898,0.705009994498541,0.703722319764203,0.7229527532062209,0.7194345980931622,0.7197613137024875,0.7300765299952034,0.7240646352447735,0.7333516428600692,0.7439842769418515,0.7537172113167233,0.7599835331864429,0.7594123588024099,0.7611387307452007,0.7650528111626923,0.7788271185031679,0.7704521029556045,0.7820195321979987,0.7657124824702649,0.7785818259613045,0.782840259235235,0.7736365511023262,0.7781943892841647,0.7792458907829621,0.7733134742283976,0.7753666056629956,0.7766359889501804,0.7874532190802014,0.7888794190493011,0.8122793803835687,0.8517709881397587,0.8634875265449521,0.8867383488763328,0.903590836790132,0.9256422403081238,0.9583496444518448,0.9924062769361645,0.9948683825700044,1.0,0.9890041032226908,0.9738052827557188,0.953729222829661,0.934003345108934,0.9086884365201808,0.8788694475451806,0.8349927142792999,0.7867096005848095,0.743751066124897,0.7398297924909771,0.7379211853774723,0.7473792363753056,0.7373734653023498,0.7380665171362321,0.7437914959330945,0.7391290559568696,0.7478864020159822,0.746308465201069,0.7318518273946819,0.7485418237440105,0.7617219254186678,0.7455864228443635,0.7522854821549079,0.751271096459277,0.789272725447216,0.8539549560717048,0.902456439527781,0.9102831259113732,0.900009183725806,0.888646938436845,0.8926693120430977,0.8935059052304793,0.922650718859999,0.9417149014130896,0.9848830642441992,0.932282344381924,0.7920814342311654,0.521634958765036
0.6018961499474424,0.1312721518267567,0.0653441966482514,0.0,0.0515604915605238,0.1452931437562994,0.3649479851963506,0.4913622939377229,0.5234863691109917,0.6202953487271156,0.7332141742777742,0.7378020762962451,0.766319070388543,0.7526507915411054,0.7370055599492584,0.7587846310948037,0.7383488973540493,0.720185521235219,0.725053142398567,0.7384096157068263,0.7226767388778199,0.7081753462767437,0.7077992113605259,0.6901116458158091,0.6934592013334882,0.6829643453348248,0.6660936099279853,0.6570366312076106,0.657340640540661,0.6283061257918571,0.6204795796103444,0.6427059250644611,0.6165857276852106,0.6044718225355088,0.609096701568964,0.5978476792779039,0.593819402189951,0.6047249864958291,0.6126824339518276,0.6189558104108819,0.6134594727534459,0.6199893932686806,0.620132101327144,0.6254555162065157,0.6480106111284493,0.6492908671185936,0.6412651671916096,0.6658411798771078,0.6814808391349745,0.6493539991476844,0.6634196235269161,0.6578046848381696,0.6786948445503088,0.6691201006265768,0.6515162766800006,0.6484739642224525,0.6598072279292908,0.6463996466858714,0.6427451091855584,0.6499297020727833,0.6536806199143259,0.6582578818275782,0.6516396224991265,0.6425187813199611,0.6391036434981737,0.651938241393856,0.6525665944129657,0.6724289930355949,0.6742181725183529,0.6839198036906123,0.7036940145525069,0.6936060275096781,0.6814898896303009,0.6924963453603218,0.6987637706679141,0.6995866413233818,0.6829486675106942,0.6969294399374127,0.6972448185400204,0.6958047774942367,0.6838512970402144,0.6832119258892551,0.6861335466226017,0.672843579112488,0.670675964919698,0.6668395118306439,0.6575610015959525,0.6499660764595399,0.6404277932834601,0.6420792997377744,0.6405500034409914,0.6491000949511159,0.6489593013840093,0.6431092000784081,0.6899755846992471,0.7118237746136263,0.7313110474455214,0.7474276719195128,0.8080169135757889,0.8816504750268411,0.940966190832367,0.9985550050654778,0.9887829375671304,1.0,0.9166600749261437,0.8908794969885909,0.8383814677489744,0.741610294433871,0.672740374678802,0.5759079563043604,0.5204437339863609,0.4902580465143263,0.4670101932271262,0.4708929063365947,0.4608511587520623,0.4526378579688781,0.4488117539519877,0.4343606974157957,0.436425260599934,0.4457467804586931,0.4323876040227664,0.4190786149717938,0.4297473964364806,0.415369968099772,0.4218381777446106,0.4530775709539774,0.4388552917061479,0.4544010912221125,0.5065115419359889,0.6101405058556246,0.6550973767340172,0.6718885146003455,0.7520713051862928,0.7411619295421944,0.6801504574462303,0.6054673121716556,0.5925559106527889,0.6489442261881065,0.7021882822847911,0.3036074385454839
0.93783172536388,0.6979454181430444,0.387802425301423,0.1977110882718465,0.0034364276469635,0.0,0.1589493150835947,0.3476756496751075,0.3681892401719809,0.462795185116729,0.6080161457884388,0.6179427754103767,0.6293263971990349,0.603390810875198,0.5986674805112284,0.6102035114504238,0.6024929327782591,0.578294703200332,0.5826996865355473,0.5641866901161338,0.5399088622655085,0.5453651133554515,0.55955324674878,0.545274068666277,0.5359055921064652,0.5393942494984688,0.5152758009059911,0.519632460557,0.4986451465643384,0.5007718615730118,0.4715807435131522,0.4717466804701288,0.4819155125797422,0.4679222738113637,0.4552990490307979,0.4403152215659268,0.4290228058371165,0.4370363567974071,0.4311067906284142,0.4381292707762131,0.433881721345735,0.4530995252938473,0.4467267194859034,0.468306507979465,0.4729362111093221,0.5036631127552325,0.5230339132984082,0.5491746327634917,0.5675295166308063,0.572505621641444,0.5921417656260934,0.6007203335063526,0.5856729481058629,0.6039061130374085,0.6215218614885647,0.6116152639399312,0.6327047900558324,0.6200140182136054,0.6135104088076513,0.6255866674597526,0.6275677241701977,0.6348494110676698,0.6262099012684779,0.6421386564385194,0.6267947505060452,0.6434389463192086,0.6671390226317225,0.6420308820170947,0.6605608123771275,0.6593092484557778,0.6854542271239873,0.691255329339427,0.6934555271175356,0.6947316897026501,0.6889495635115204,0.7124094600739934,0.7153213378368903,0.7151767061079521,0.7064040803964357,0.724151312321285,0.729706715019114,0.7070104364602281,0.72167312093063,0.7012710389510728,0.6919491265056106,0.7014057136027677,0.7116398171558184,0.7033261198134413,0.6783236255540763,0.6907046807045538,0.6792831039500132,0.6865078010514243,0.701499033756626,0.6938199162242075,0.6663996240477863,0.6998583930115658,0.6874076122185636,0.6990130194964945,0.6968290662638347,0.6941281249983686,0.6902448817628937,0.6781949881001794,0.69940699425026,0.7024214982341196,0.7095525619598132,0.7550111382614412,0.8138513891865434,0.8701253351128428,0.8313616119649767,0.8148638788467675,0.8137481488050724,0.7971080072189654,0.7730700090468913,0.784806617898842,0.7768284901812776,0.7359878067029293,0.6506182216448158,0.6069820054348906,0.6224620657620348,0.6054785435809985,0.6085868373979653,0.5927834435961283,0.6014309402456525,0.6200912381497345,0.6063463615918512,0.6244860962966213,0.6195295215747983,0.6344621351161103,0.6222839218429163,0.6291786521369392,0.6602621031306309,0.7533650007798303,0.7819416205429566,0.7940975152386273,0.932306568535691,0.981398751786324,1.0,0.8958995174448761,0.8250174567447521,0.9239879486968388
0.5085832810616518,0.0901720012597547,0.0,0.0033110835342576,0.1736965832521928,0.3294771914510837,0.4427484829448123,0.5100543643992217,0.6458929019669828,0.682949682059431,0.6492584331756154,0.6798480417213274,0.6587598331102483,0.6761056842588467,0.6713014550231293,0.6740959217143767,0.6650425357585489,0.6516511202530485,0.6578852060738833,0.6344885537508992,0.6434576287693605,0.6201731108020324,0.6115912430386927,0.6251822064314907,0.6101796530566779,0.608960108267216,0.5877593027664877,0.5788740866202762,0.5739900226849447,0.5820215812714338,0.5519671121834482,0.5493282764430532,0.5474451730271302,0.5434596844759966,0.5349516682907964,0.5322135812574753,0.5405202587430384,0.5490045565784475,0.5418562348860553,0.5664128514023099,0.5963190114081407,0.6016514414572104,0.609526049379945,0.6259765784269925,0.6265121550396179,0.6506747167038773,0.6644301271104005,0.6726420168512426,0.6824181045575856,0.6749916847776906,0.6669931031518217,0.6711105455450449,0.681627830016854,0.6885094493109297,0.6843480349403507,0.6901864862191913,0.71016052356437,0.695984213093027,0.698170460114255,0.7148108888686736,0.7180288025754704,0.7146601735311432,0.7193220308065721,0.7232964509002162,0.7450281220191955,0.7451461839795577,0.7265170341704917,0.7355133076470461,0.7629453263723764,0.7566068499920253,0.772715928704731,0.7808052152135296,0.7915868159729356,0.7830964620511557,0.7917023416100639,0.7642122317241373,0.7683060779044608,0.7933614063127165,0.7901610311462555,0.7776620667322662,0.773216905680896,0.7582156640880184,0.7574132897468537,0.7263153258877943,0.7347155570596192,0.7523140301264124,0.7506502338088714,0.7385441092227389,0.7283550024534445,0.7502617718747766,0.7131077692307508,0.722535247794735,0.7268038861420865,0.7353719413333684,0.7404210328292066,0.7448961539013654,0.7475369993487881,0.7458074949699823,0.7778626281971412,0.8128785087688338,0.8354684596150799,0.8736308910528618,0.8857965026497756,0.9149117644236332,0.956935182507015,0.9968822893021644,0.9823235242869603,0.9708063168248404,0.9532190962139704,0.915375456337925,0.8871568855505156,0.8475480408409901,0.8056664839636243,0.7414112933638505,0.6851409305070433,0.6629198394169533,0.6630148349530085,0.6719519243817196,0.6612158505450516,0.6699156470285085,0.6626457642331313,0.6669807784291656,0.665024595911285,0.6764981085040347,0.6801701811028373,0.6836332248191996,0.6946391084704867,0.7025151335935694,0.7317238567372334,0.8117266071965752,0.9621368023594308,1.0,0.9680860744671796,0.991647327664648,0.9112765105458462,0.810385345857176,0.7416310144587078,0.7865238135610493,0.8798981632118448,0.6058369378917252
0.5179930057978477,0.1284396491197013,0.0,0.0205176702758187,0.1331168338820691,0.2840814898159532,0.4235870593527684,0.459066416609372,0.5672161547937613,0.6515680446588652,0.6524776729754588,0.65903645080134,0.6572048674612164,0.6550561398845637,0.6637691643195592,0.6697400545473052,0.6493904397861843,0.6507166248877645,0.653212612199717,0.642471797288541,0.6435770323511625,0.6322250203904819,0.6409450526299622,0.6383696218395404,0.6258689254521896,0.6120351061229239,0.6170763810662823,0.6066067065225852,0.5918788381030877,0.595492639380952,0.5751523981888201,0.5817643878182457,0.5868120506511807,0.582238728482607,0.5623125888219287,0.5647761111413385,0.574539343021665,0.568921098141674,0.5689301039921087,0.5954272391716973,0.6073618556236727,0.6148701299419747,0.6365194036294928,0.6330087327624605,0.6646809257291826,0.6739894345673143,0.6864864521420484,0.6917260900935189,0.6940334582882199,0.7154417705628866,0.7016765182155406,0.7305595563478896,0.7245034398606391,0.7136205917053627,0.7264502510639106,0.7239434547789484,0.7117730296923946,0.7218067361418266,0.741888206790857,0.7389581911813671,0.7419775721620002,0.7354205190337632,0.7423475523481531,0.7492865674299506,0.7451147548729542,0.7454111441631155,0.7537828070033398,0.7561781207850667,0.7709967782648005,0.7899761093580662,0.7892451808693673,0.7929476690288298,0.7999447885234323,0.8015644244208855,0.7954361083479791,0.815347838647962,0.8054446589433187,0.8151527720902528,0.8108539095185867,0.812987419079139,0.796400214331105,0.7959945605639618,0.7859009856289081,0.7916492548134684,0.7867357783384744,0.7777341843273535,0.7667966432437541,0.7733634457949008,0.7788488629231138,0.7800800822674268,0.7676108241893986,0.7749821981915797,0.7688732784588779,0.7626978634966246,0.7654412586856424,0.7860865289268892,0.8086082994923791,0.842159535898833,0.863194508081087,0.873120616501959,0.9106265585734654,0.9551220981799428,0.9893593965302468,0.9954332446990604,0.9888645872844096,0.9704907487218364,0.9516951565023184,0.9294594595825892,0.8927133607184947,0.8427298917827073,0.7999950667139082,0.7503825786143219,0.6975106669295149,0.6691412183732756,0.6667953204332023,0.6637123973609652,0.6707326701079048,0.6652978940075022,0.666899303430417,0.6796242772215212,0.6683743803779651,0.6765718959412462,0.6744207342630126,0.6721118131896024,0.6686170372011424,0.6737199229001578,0.6810777921943699,0.6815155237106225,0.7253632317371441,0.8208460771133794,0.8959527008504776,0.8880649751526389,0.9145459827821808,0.9658914844973762,0.95288749205012,0.9011228725366436,0.9007281933785668,0.9285634466149456,1.0,0.7098522102683681
0.2593400169627669,0.1331143782652096,0.0205842824229048,0.0,0.0548144013928521,0.1413742359697137,0.2488966041912882,0.3785834934182193,0.425258618722445,0.4821974074884518,0.5341123672613118,0.5936234038740323,0.6209477102400286,0.62078033390421,0.624181354886415,0.6240030315913112,0.6198485763090613,0.6221311798312119,0.6351492006907423,0.630098122566703,0.6269420817025702,0.6153830456428302,0.6191387920094241,0.6188627713994632,0.6245495406233524,0.6314068432057984,0.6140790863269244,0.6290999565950426,0.6281406912124164,0.6244264915597888,0.6147409272671807,0.6134344579613875,0.6018990940842397,0.6173966139845031,0.6015631468275846,0.6184992380776798,0.6139948255409832,0.6105758874852023,0.5980352360718661,0.5906299235685106,0.5905854244257615,0.582946432714735,0.5910033777316793,0.5903638816573291,0.5976842152623822,0.5833032341585561,0.5769152639496006,0.5923250397084654,0.6070745570969691,0.6045462281173763,0.6068175494476941,0.61457843647778,0.6097788882691529,0.6244565127405299,0.6326523903773827,0.6449570959345532,0.651266567273336,0.6521953741413898,0.676567572736146,0.6894694517809415,0.6804405093513118,0.6750821843861713,0.7015807082483559,0.6916436017881814,0.6994584377751469,0.6942528208500077,0.6871522966739297,0.6966254606873726,0.6927860863926266,0.7083220441929409,0.6921957047793798,0.6999499567575538,0.6972100415863632,0.7109992096169471,0.7063389513827211,0.7054308693735406,0.7079981602029378,0.7084018873966804,0.7138191296522428,0.7161989284912729,0.7278403160429516,0.7107683926485918,0.707358909171668,0.7083891315429884,0.7139379789496761,0.697963794102075,0.6889812473465364,0.6969216054603221,0.6879595308629802,0.7002641513357476,0.7021616203078908,0.7025282575086942,0.6976443736398513,0.6776014695233539,0.6832497531658928,0.7070738015474708,0.7181418818835514,0.7104319178686384,0.7506326323155632,0.7727991068588119,0.7782072825203946,0.7774221764021914,0.7922780986433512,0.8357691937182457,0.8491100265043019,0.8480272423922078,0.831924690705858,0.7985427151865806,0.7821964239127536,0.8052766215610989,0.7835215607365565,0.7835036606798614,0.7731330274049885,0.7909864306202974,0.7829038871098779,0.7899090646829838,0.7929484922677932,0.7888405543303306,0.7890340685947392,0.7771016277207843,0.776238303510938,0.7791889744499535,0.7885019813690002,0.8025095525535471,0.8294555753656625,0.8941843057836786,0.9519051563479506,0.9782481893996506,0.9659062032604784,1.0,0.983417730537934,0.9733808170100464,0.9622843133783124,0.9142282682140138,0.8706042696000047,0.9053938865869492,0.969703707350358,0.9445650950732268,0.7898614820814713,0.6274764100514834
0.8911444359549059,0.9232660618148938,1.0000000000000002,0.9713055506962712,0.9023500242750384,0.8128276602607512,0.7248640241635479,0.6655692455134399,0.6212149198346362,0.5708008497056896,0.5417147094307115,0.5405701411186872,0.5746029210473245,0.6378060889204161,0.658869733347339,0.6709466417470628,0.7071003617772497,0.7131960908189979,0.7169400254780701,0.7573326789084173,0.8035585933315041,0.8253173000241789,0.8256061187885557,0.8205740091879477,0.8159269828320326,0.8153315631919311,0.8243486012334267,0.8194673753715075,0.8167769772085433,0.8235557955991462,0.8136650199347717,0.8156021271409651,0.8171413323830634,0.8112943283657885,0.8165904060064743,0.8179619684650388,0.8119795280003342,0.8003610057290713,0.8014545034391412,0.8082249144515505,0.8025879800895728,0.7956702745123782,0.7904932760726727,0.7934178585475841,0.8040300193373077,0.8013541027988703,0.7955651164440452,0.800805911352537,0.8018608651165151,0.7980111857296878,0.7855137429738883,0.7778930927918281,0.7752429926444221,0.7746580839152912,0.7893497291389229,0.7787269628974298,0.7641215371942244,0.7723798920769511,0.7666029731798222,0.7636761909431063,0.7693056329467662,0.7574808378462217,0.744804978876378,0.7578458159770778,0.7612569357915698,0.7457505950245947,0.7505331408887843,0.7539008242708382,0.7548190332102582,0.7506183508485359,0.73352065883592,0.7416347773798849,0.7489227801896375,0.7387755621016057,0.7368653157934492,0.7364457379876715,0.7443007703420653,0.752654783293412,0.7389805976281808,0.7415251146113042,0.7475587458798362,0.7457542853233886,0.7584336824826334,0.7549629411885664,0.758020125575167,0.7685147721517788,0.767640372743307,0.7770533527155479,0.7816419461047892,0.7834286456527457,0.7969609184881725,0.7931403559791975,0.7793541735694113,0.7850200745569,0.7946403200368116,0.798438469623518,0.8002250307367333,0.8142609190317822,0.8161999238068691,0.8127074769582971,0.8283454907736116,0.8245636933686687,0.8302607168495306,0.8322101177360465,0.8243339339037589,0.840479650380022,0.8438454615166108,0.8443369132895091,0.839049469249643,0.8420738327849462,0.8517688279604955,0.8407847723675343,0.8425248936897158,0.8408937255736543,0.8371931893618778,0.8297499973241579,0.7997832432714048,0.7843081114351048,0.7893328434769366,0.7849886937645584,0.7561625406867303,0.7265770080558553,0.70920338133271,0.6813972204937577,0.6396590227391894,0.6084516553638079,0.6011201632800635,0.5588666894712581,0.4967477796333661,0.4574431684025202,0.3605666377067941,0.2205826765533383,0.1273160849723248,0.0628776335141461,0.0146416685937795,0.0,0.0990019260324269,0.3311574093160437,0.4453576973075761,0.6687645489426406
0.9463072503592084,0.6944602018407684,0.4536447147616711,0.2762943512317036,0.2231912396394418,0.207580049927908,0.265104685584497,0.3281973625743591,0.423506154888645,0.5346230319465527,0.6154476458612581,0.6440922021057424,0.6639467071057916,0.7218105737137457,0.8041675461589535,0.8623874173395444,0.8653515823602742,0.8584659023690978,0.8479880977787404,0.8599669954702462,0.8660934761667741,0.8543265222113449,0.8634416713484857,0.8554495309643302,0.8575902179711435,0.8550192902901883,0.8496065707709993,0.8553001723165252,0.8411805479889092,0.8362120874861361,0.8406261737571961,0.8364894863058672,0.832912802532137,0.8155662959756158,0.8191447714107079,0.8244610645079853,0.8073474509852344,0.8257910383059286,0.8416169186895268,0.8284691173479375,0.8108236724060457,0.801112536189891,0.8056607880706974,0.7953611221748692,0.7803581681236621,0.7850041999733525,0.7815924031722794,0.78228787522061,0.7726761766271915,0.7598711864310623,0.7623127766020623,0.7518177874971989,0.7521356666006457,0.7590006621846906,0.7479638321346376,0.7411916963358002,0.7367467722146404,0.7366108958707275,0.7502248232575082,0.7527719733604359,0.759026713232898,0.7806252848094982,0.7891468014735759,0.7930010254810538,0.803853334851205,0.8219819078494541,0.8358833332693704,0.8275516365564661,0.8309692775337263,0.8520898926771902,0.8652657536466045,0.8705459882553782,0.8817893620283926,0.9025961027131302,0.9140335891244528,0.9109963852241292,0.9015786226057856,0.8901975849990014,0.9083306100358732,0.9167314390140164,0.8985527318267972,0.9049624910792368,0.9175542704446707,0.9190820006904676,0.8994005610006673,0.904392406960006,0.9230031131106896,0.9174912994921944,0.9190483908753504,0.9229229910157464,0.9281017621104212,0.9246699109016608,0.9256485167546826,0.929818463614716,0.942923244226095,0.955541014152915,0.9421297071887212,0.941039930729658,0.940230827721686,0.933430461263322,0.9345543877473892,0.9480895612928396,0.9612391522100384,0.9553341054232736,0.9509136033776509,0.9567032162803492,0.9709688245082922,0.9717178161304086,0.964511303610304,0.985564346631368,0.9965671226010302,0.9876759540774042,1.0,0.9973258359153558,0.9903397123430326,0.9795177085389538,0.9370641924525462,0.902332526174942,0.9090710083578604,0.9251946048758886,0.903862135683704,0.8843992828515608,0.840817168195579,0.7920971181408571,0.7841863873032072,0.7658536941012084,0.7688992793892117,0.7769940959439458,0.7101051077407947,0.6066973094293866,0.5065425465969615,0.370230217847667,0.2609598782988469,0.1576963389704826,0.0128601865063163,0.0,0.0850001067905259,0.3223794689540753,0.5138475191476248,0.8241732932412777
